Date,FTSE,NASDAQ
2014-08-01,6679.2001953125,4352.64013671875
2014-08-08,6567.39990234375,4370.89990234375
2014-08-15,6689.10009765625,4464.93017578125
2014-08-22,6775.2998046875,4538.5498046875
2014-08-29,6819.7998046875,4580.27001953125
2014-09-05,6855.10009765625,4582.89990234375
2014-09-12,6807.0,4567.60009765625
2014-09-19,6837.89990234375,4579.7900390625
2014-09-26,6649.39990234375,4512.18994140625
2014-10-03,6527.89990234375,4475.6201171875
2014-10-10,6340.0,4276.240234375
2014-10-17,6310.2998046875,4258.43994140625
2014-10-24,6388.7001953125,4483.72021484375
2014-10-31,6546.5,4630.740234375
2014-11-07,6567.2001953125,4632.52978515625
2014-11-14,6654.39990234375,4688.5400390625
2014-11-21,6750.7998046875,4712.97021484375
2014-11-28,6722.60009765625,4791.6298828125
2014-12-05,6742.7998046875,4780.759765625
2014-12-12,6300.60009765625,4653.60009765625
2014-12-19,6545.2998046875,4765.3798828125
2014-12-26,6609.89990234375,4806.85986328125
2015-01-02,6547.7998046875,4726.81005859375
2015-01-09,6501.10009765625,4704.06982421875
2015-01-16,6550.2998046875,4634.3798828125
2015-01-23,6832.7998046875,4757.8798828125
2015-01-30,6749.39990234375,4635.240234375
2015-02-06,6853.39990234375,4744.39990234375
2015-02-13,6873.5,4893.83984375
2015-02-20,6915.2001953125,4955.97021484375
2015-02-27,6946.7001953125,4963.52978515625
2015-03-06,6911.7998046875,4927.3701171875
2015-03-13,6740.60009765625,4871.759765625
2015-03-20,7022.5,5026.419921875
2015-03-27,6855.0,4891.22021484375
2015-04-03,6833.5,4886.93994140625
2015-04-10,7089.7998046875,4995.97998046875
2015-04-17,6994.60009765625,4931.81005859375
2015-04-24,7070.7001953125,5092.080078125
2015-05-01,6986.0,5005.39013671875
2015-05-08,7046.7998046875,5003.5498046875
2015-05-15,6960.5,5048.2900390625
2015-05-22,7031.7001953125,5089.35986328125
2015-05-29,6984.39990234375,5070.02978515625
2015-06-05,6804.60009765625,5068.4599609375
2015-06-12,6784.89990234375,5051.10009765625
2015-06-19,6710.5,5117.0
2015-06-26,6753.7001953125,5080.509765625
2015-07-03,6585.7998046875,5009.2099609375
2015-07-10,6673.39990234375,4997.7001953125
2015-07-17,6775.10009765625,5210.14013671875
2015-07-24,6579.7998046875,5088.6298828125
2015-07-31,6696.2998046875,5128.27978515625
2015-08-07,6718.5,5043.5400390625
2015-08-14,6550.7001953125,5048.240234375
2015-08-21,6187.7001953125,4706.0400390625
2015-08-28,6247.89990234375,4828.31982421875
2015-09-04,6042.89990234375,4683.919921875
2015-09-11,6117.7998046875,4822.33984375
